date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-06-23,PR,Marilena,city,11,0,True,7076,4115002,155.45506,0.0
2020-06-23,PR,Mariluz,city,11,0,True,10345,4115101,106.33156,0.0
2020-06-23,PR,Maringá,city,855,13,True,423666,4115200,201.80992,0.0152
2020-06-23,PR,Mariópolis,city,16,1,True,6610,4115309,242.05749,0.0625
2020-06-23,PR,Maripá,city,1,0,True,5603,4115358,17.84758,0.0
2020-06-23,PR,Marmeleiro,city,28,0,True,14367,4115408,194.89107,0.0
2020-06-23,PR,Marquinho,city,4,0,True,4405,4115457,90.8059,0.0
2020-06-23,PR,Marumbi,city,3,0,True,4679,4115507,64.11626,0.0
2020-06-23,PR,Matelândia,city,43,0,True,17943,4115606,239.64777,0.0
2020-06-23,PR,Matinhos,city,16,0,True,34720,4115705,46.08295,0.0
2020-06-23,PR,Mauá da Serra,city,3,0,True,10601,4115754,28.29922,0.0
2020-06-23,PR,Medianeira,city,86,0,True,46198,4115804,186.15524,0.0
2020-06-23,PR,Mirador,city,17,1,True,2213,4115903,768.18798,0.0588
2020-06-23,PR,Missal,city,26,0,True,10702,4116059,242.94524,0.0
2020-06-23,PR,Moreira Sales,city,13,0,True,12121,4116109,107.25188,0.0
2020-06-23,PR,Morretes,city,39,0,True,16406,4116208,237.71791,0.0
2020-06-23,PR,Nova Aliança do Ivaí,city,1,0,True,1543,4116505,64.80881,0.0
2020-06-23,PR,Nova América da Colina,city,1,0,True,3445,4116604,29.02758,0.0
2020-06-23,PR,Nova Aurora,city,5,0,True,10472,4116703,47.74637,0.0
2020-06-23,PR,Nova Esperança,city,14,0,True,27904,4116901,50.17202,0.0
2020-06-23,PR,Nova Fátima,city,17,0,True,8153,4117008,208.5122,0.0
2020-06-23,PR,Nova Londrina,city,20,0,True,13213,4117107,151.36608,0.0
2020-06-23,PR,Nova Olímpia,city,2,0,True,5806,4117206,34.44712,0.0
2020-06-23,PR,Nova Prata do Iguaçu,city,1,0,True,10548,4117255,9.48047,0.0
2020-06-23,PR,Ortigueira,city,6,0,True,22141,4117305,27.09905,0.0
2020-06-23,PR,Ouro Verde do Oeste,city,4,0,True,5996,4117453,66.71114,0.0
2020-06-23,PR,Paiçandu,city,27,2,True,41281,4117503,65.40539,0.0741
2020-06-23,PR,Palmas,city,25,0,True,50986,4117602,49.03307,0.0
2020-06-23,PR,Palmeira,city,8,0,True,33877,4117701,23.61484,0.0
2020-06-23,PR,Palotina,city,32,1,True,31846,4117909,100.48358,0.0312
2020-06-23,PR,Paraíso do Norte,city,15,1,True,13830,4118006,108.45987,0.0667
2020-06-23,PR,Paranacity,city,7,0,True,11472,4118105,61.01813,0.0
2020-06-23,PR,Paranaguá,city,190,5,True,154936,4118204,122.63128,0.0263
2020-06-23,PR,Paranapoema,city,5,0,True,3203,4118303,156.10365,0.0
2020-06-23,PR,Paranavaí,city,168,7,True,88374,4118402,190.10116,0.0417
2020-06-23,PR,Pato Bragado,city,3,0,True,5610,4118451,53.47594,0.0
2020-06-23,PR,Pato Branco,city,100,1,True,82881,4118501,120.65491,0.01
2020-06-23,PR,Paula Freitas,city,7,0,True,5873,4118600,119.18951,0.0
2020-06-23,PR,Paulo Frontin,city,6,0,True,7354,4118709,81.58825,0.0
2020-06-23,PR,Peabiru,city,12,0,True,13996,4118808,85.73878,0.0
2020-06-23,PR,Pérola,city,1,0,True,11234,4118907,8.90155,0.0
2020-06-23,PR,Pérola d'Oeste,city,1,0,True,6347,4119004,15.75548,0.0
2020-06-23,PR,Piên,city,4,0,True,12746,4119103,31.38239,0.0
2020-06-23,PR,Pinhais,city,264,8,True,132157,4119152,199.7624,0.0303
2020-06-23,PR,Pinhal de São Bento,city,1,0,True,2731,4119251,36.61662,0.0
2020-06-23,PR,Pinhão,city,19,0,True,32391,4119301,58.65827,0.0
2020-06-23,PR,Piraí do Sul,city,11,0,True,25463,4119400,43.19994,0.0
2020-06-23,PR,Piraquara,city,204,8,True,113036,4119509,180.47348,0.0392
2020-06-23,PR,Pitanga,city,31,0,True,30310,4119608,102.27648,0.0
2020-06-23,PR,Planaltina do Paraná,city,14,0,True,4263,4119707,328.40722,0.0
2020-06-23,PR,Planalto,city,10,0,True,13479,4119806,74.18948,0.0
2020-06-23,PR,Ponta Grossa,city,254,1,True,351736,4119905,72.21325,0.0039
2020-06-23,PR,Pontal do Paraná,city,39,2,True,27284,4119954,142.94092,0.0513
2020-06-23,PR,Porecatu,city,3,0,True,12914,4120002,23.2306,0.0
2020-06-23,PR,Porto Barreiro,city,3,0,True,3237,4120150,92.67841,0.0
2020-06-23,PR,Prado Ferreira,city,4,0,True,3753,4120333,106.5814,0.0
2020-06-23,PR,Pranchita,city,1,0,True,5157,4120358,19.39112,0.0
2020-06-23,PR,Presidente Castelo Branco,city,2,0,True,5306,4120408,37.69318,0.0
2020-06-23,PR,Primeiro de Maio,city,4,1,True,11123,4120507,35.96152,0.25
2020-06-23,PR,Prudentópolis,city,10,0,True,52241,4120606,19.14205,0.0
2020-06-23,PR,Quarto Centenário,city,7,0,True,4512,4120655,155.14184,0.0
2020-06-23,PR,Quatiguá,city,10,1,True,7449,4120705,134.24621,0.1
2020-06-23,PR,Quatro Barras,city,76,2,True,23559,4120804,322.59434,0.0263
2020-06-23,PR,Quatro Pontes,city,2,0,True,4015,4120853,49.8132,0.0
2020-06-23,PR,Quedas do Iguaçu,city,28,0,True,34103,4120903,82.10421,0.0
2020-06-23,PR,Querência do Norte,city,9,0,True,12206,4121000,73.73423,0.0
2020-06-23,PR,Quinta do Sol,city,1,0,True,4573,4121109,21.86748,0.0
2020-06-23,PR,Quitandinha,city,43,1,True,19049,4121208,225.73363,0.0233
2020-06-23,PR,Ramilândia,city,27,0,True,4451,4121257,606.60526,0.0
2020-06-23,PR,Rancho Alegre,city,6,2,True,3808,4121307,157.56303,0.3333
2020-06-23,PR,Rancho Alegre D'Oeste,city,2,0,True,2655,4121356,75.32957,0.0
2020-06-23,PR,Realeza,city,8,0,True,16922,4121406,47.27574,0.0
2020-06-23,PR,Rebouças,city,5,0,True,14899,4121505,33.5593,0.0
2020-06-23,PR,Renascença,city,2,0,True,6802,4121604,29.40312,0.0
2020-06-23,PR,Reserva,city,21,1,True,26715,4121703,78.60752,0.0476
2020-06-23,PR,Reserva do Iguaçu,city,14,0,True,8010,4121752,174.78152,0.0
2020-06-23,PR,Ribeirão do Pinhal,city,39,1,True,13029,4121901,299.33226,0.0256
2020-06-23,PR,Rio Azul,city,1,0,True,15236,4122008,6.5634,0.0
2020-06-23,PR,Rio Bonito do Iguaçu,city,8,0,True,13269,4122156,60.2909,0.0
2020-06-23,PR,Rio Branco do Sul,city,36,0,True,32397,4122206,111.1214,0.0
2020-06-23,PR,Rio Negro,city,16,1,True,34170,4122305,46.8247,0.0625
2020-06-23,PR,Rolândia,city,62,8,True,66580,4122404,93.12106,0.129
2020-06-23,PR,Rondon,city,33,1,True,9579,4122602,344.5036,0.0303
2020-06-23,PR,Salgado Filho,city,8,0,True,3580,4122800,223.46369,0.0
2020-06-23,PR,Salto do Itararé,city,10,0,True,4935,4122909,202.63425,0.0
2020-06-23,PR,Salto do Lontra,city,2,0,True,14785,4123006,13.52722,0.0
2020-06-23,PR,Santa Amélia,city,3,0,True,3324,4123105,90.25271,0.0
2020-06-23,PR,Santa Cecília do Pavão,city,4,0,True,3334,4123204,119.976,0.0
2020-06-23,PR,Santa Cruz de Monte Castelo,city,4,0,True,7800,4123303,51.28205,0.0
2020-06-23,PR,Santa Fé,city,9,1,True,12037,4123402,74.76946,0.1111
2020-06-23,PR,Santa Helena,city,47,1,True,26490,4123501,177.42544,0.0213
2020-06-23,PR,Santa Inês,city,9,0,True,1596,4123600,563.90977,0.0
2020-06-23,PR,Santa Isabel do Ivaí,city,13,1,True,8562,4123709,151.83368,0.0769
2020-06-23,PR,Santa Lúcia,city,2,0,True,3813,4123824,52.45214,0.0
2020-06-23,PR,Santa Mariana,city,31,4,True,11724,4123907,264.41488,0.129
2020-06-23,PR,Santa Mônica,city,9,1,True,3981,4123956,226.07385,0.1111
2020-06-23,PR,Santana do Itararé,city,4,0,True,4992,4124004,80.12821,0.0
2020-06-23,PR,Santa Tereza do Oeste,city,34,2,True,10139,4124020,335.33879,0.0588
2020-06-23,PR,Santa Terezinha de Itaipu,city,53,0,True,23465,4124053,225.86831,0.0
2020-06-23,PR,Santo Antônio da Platina,city,32,0,True,45993,4124103,69.57581,0.0
2020-06-23,PR,Santo Antônio do Caiuá,city,24,1,True,2641,4124202,908.74669,0.0417
2020-06-23,PR,Santo Antônio do Sudoeste,city,1,0,True,20166,4124400,4.95884,0.0
2020-06-23,PR,Santo Inácio,city,15,0,True,5438,4124509,275.8367,0.0
2020-06-23,PR,São João,city,2,0,True,10241,4124806,19.52934,0.0
2020-06-23,PR,São João do Caiuá,city,36,1,True,5855,4124905,614.85909,0.0278
2020-06-23,PR,São João do Ivaí,city,9,1,True,10219,4125001,88.07124,0.1111
2020-06-23,PR,São João do Triunfo,city,1,0,True,15120,4125100,6.61376,0.0
2020-06-23,PR,São José da Boa Vista,city,8,1,True,6206,4125407,128.90751,0.125
2020-06-23,PR,São José das Palmeiras,city,2,0,True,3654,4125456,54.73454,0.0
2020-06-23,PR,São José dos Pinhais,city,298,20,True,323340,4125506,92.16305,0.0671
2020-06-23,PR,São Manoel do Paraná,city,9,0,True,2160,4125555,416.66667,0.0
2020-06-23,PR,São Mateus do Sul,city,17,1,True,46261,4125605,36.74802,0.0588
2020-06-23,PR,São Miguel do Iguaçu,city,56,0,True,27452,4125704,203.99242,0.0
2020-06-23,PR,São Pedro do Iguaçu,city,12,0,True,5897,4125753,203.4933,0.0
2020-06-23,PR,São Sebastião da Amoreira,city,19,2,True,8853,4126009,214.61651,0.1053
2020-06-23,PR,São Tomé,city,50,0,True,5722,4126108,873.82034,0.0
2020-06-23,PR,Sapopema,city,23,1,True,6736,4126207,341.44893,0.0435
2020-06-23,PR,Sarandi,city,38,1,True,96688,4126256,39.30167,0.0263
2020-06-23,PR,Saudade do Iguaçu,city,6,0,True,5500,4126272,109.09091,0.0
2020-06-23,PR,Sengés,city,10,0,True,19327,4126306,51.74109,0.0
2020-06-23,PR,Serranópolis do Iguaçu,city,15,0,True,4495,4126355,333.70412,0.0
2020-06-23,PR,Sertaneja,city,9,1,True,5284,4126405,170.32551,0.1111
2020-06-23,PR,Sertanópolis,city,14,1,True,16369,4126504,85.52752,0.0714
2020-06-23,PR,Siqueira Campos,city,25,4,True,21016,4126603,118.95699,0.16
2020-06-23,PR,Tamarana,city,3,1,True,14797,4126678,20.27438,0.3333
2020-06-23,PR,Tamboara,city,31,1,True,5120,4126702,605.46875,0.0323
2020-06-23,PR,Tapejara,city,52,1,True,16205,4126801,320.88861,0.0192
2020-06-23,PR,Teixeira Soares,city,4,0,True,12367,4127007,32.34414,0.0
2020-06-23,PR,Telêmaco Borba,city,67,2,True,78974,4127106,84.83805,0.0299
2020-06-23,PR,Terra Boa,city,28,2,True,17094,4127205,163.80016,0.0714
2020-06-23,PR,Terra Rica,city,28,1,True,16789,4127304,166.77587,0.0357
2020-06-23,PR,Terra Roxa,city,6,0,True,17481,4127403,34.32298,0.0
2020-06-23,PR,Tibagi,city,2,0,True,20522,4127502,9.74564,0.0
2020-06-23,PR,Tijucas do Sul,city,40,0,True,16868,4127601,237.1354,0.0
2020-06-23,PR,Toledo,city,496,6,True,140635,4127700,352.68603,0.0121
2020-06-23,PR,Tomazina,city,15,0,True,7918,4127809,189.44178,0.0
2020-06-23,PR,Três Barras do Paraná,city,23,0,True,12040,4127858,191.0299,0.0
2020-06-23,PR,Tuneiras do Oeste,city,54,0,True,8566,4127908,630.39925,0.0
2020-06-23,PR,Tupãssi,city,28,0,True,8124,4127957,344.6578,0.0
2020-06-23,PR,Turvo,city,1,0,True,13215,4127965,7.56716,0.0
2020-06-23,PR,Ubiratã,city,2,0,True,21013,4128005,9.51792,0.0
2020-06-23,PR,Umuarama,city,71,2,True,111557,4128104,63.64459,0.0282
2020-06-23,PR,União da Vitória,city,29,0,True,57517,4128203,50.41988,0.0
2020-06-23,PR,Uraí,city,23,1,True,11314,4128401,203.28796,0.0435
2020-06-23,PR,Vera Cruz do Oeste,city,39,1,True,8521,4128559,457.69276,0.0256
2020-06-23,PR,Verê,city,5,1,True,7257,4128609,68.89899,0.2
2020-06-23,PR,Virmond,city,11,0,True,4023,4128658,273.42779,0.0
2020-06-23,PR,Vitorino,city,7,0,True,6838,4128708,102.36911,0.0
2020-06-23,PR,Wenceslau Braz,city,23,1,True,19414,4128500,118.47121,0.0435
2020-06-23,PR,,state,15853,498,True,11433957,41,138.64841,0.0314
2020-06-23,RJ,Angra dos Reis,city,1908,75,True,203785,3300100,936.28088,0.0393
2020-06-23,RJ,Aperibé,city,69,1,True,11759,3300159,586.78459,0.0145
2020-06-23,RJ,Araruama,city,303,34,True,132400,3300209,228.85196,0.1122
2020-06-23,RJ,Areal,city,82,1,True,12572,3300225,652.24308,0.0122
2020-06-23,RJ,Armação dos Búzios,city,372,5,True,33870,3300233,1098.31709,0.0134
2020-06-23,RJ,Arraial do Cabo,city,67,4,True,30349,3300258,220.7651,0.0597
2020-06-23,RJ,Barra do Piraí,city,341,23,True,100374,3300308,339.72941,0.0674
2020-06-23,RJ,Barra Mansa,city,389,29,True,184412,3300407,210.94072,0.0746
2020-06-23,RJ,Belford Roxo,city,1329,163,True,510906,3300456,260.12613,0.1226
2020-06-23,RJ,Bom Jardim,city,45,2,True,27446,3300506,163.95832,0.0444
2020-06-23,RJ,Bom Jesus do Itabapoana,city,104,2,True,37096,3300605,280.35368,0.0192
2020-06-23,RJ,Cabo Frio,city,700,33,True,226525,3300704,309.01666,0.0471
2020-06-23,RJ,Cachoeiras de Macacu,city,289,18,True,58937,3300803,490.35411,0.0623
2020-06-23,RJ,Cambuci,city,47,0,True,15505,3300902,303.12802,0.0
2020-06-23,RJ,Campos dos Goytacazes,city,1561,82,True,507548,3301009,307.55712,0.0525
2020-06-23,RJ,Cantagalo,city,19,1,True,20172,3301108,94.18997,0.0526
2020-06-23,RJ,Carapebus,city,94,1,True,16301,3300936,576.65174,0.0106
2020-06-23,RJ,Cardoso Moreira,city,82,0,True,12823,3301157,639.47594,0.0
2020-06-23,RJ,Carmo,city,60,2,True,18895,3301207,317.54432,0.0333
2020-06-23,RJ,Casimiro de Abreu,city,306,10,True,44184,3301306,692.55839,0.0327
2020-06-23,RJ,Comendador Levy Gasparian,city,40,0,True,8561,3300951,467.23514,0.0
2020-06-23,RJ,Conceição de Macabu,city,156,1,True,23228,3301405,671.60324,0.0064
2020-06-23,RJ,Cordeiro,city,29,0,True,21926,3301504,132.26307,0.0
2020-06-23,RJ,Duas Barras,city,7,0,True,11492,3301603,60.91194,0.0
2020-06-23,RJ,Duque de Caxias,city,2775,383,True,919596,3301702,301.76295,0.138
2020-06-23,RJ,Engenheiro Paulo de Frontin,city,46,2,True,14002,3301801,328.5245,0.0435
2020-06-23,RJ,Guapimirim,city,699,34,True,60517,3301850,1155.04734,0.0486
2020-06-23,RJ,Iguaba Grande,city,154,20,True,28310,3301876,543.97739,0.1299
2020-06-23,RJ,Importados/Indefinidos,city,0,0,True,,,,0.0
2020-06-23,RJ,Itaboraí,city,2213,118,True,240592,3301900,919.81446,0.0533
2020-06-23,RJ,Itaguaí,city,1238,72,True,133019,3302007,930.69411,0.0582
2020-06-23,RJ,Italva,city,139,3,True,15207,3302056,914.05274,0.0216
2020-06-23,RJ,Itaocara,city,89,4,True,23234,3302106,383.05931,0.0449
2020-06-23,RJ,Itaperuna,city,554,1,True,103224,3302205,536.69689,0.0018
2020-06-23,RJ,Itatiaia,city,23,0,True,31805,3302254,72.31567,0.0
2020-06-23,RJ,Japeri,city,156,18,True,104768,3302270,148.90043,0.1154
2020-06-23,RJ,Laje do Muriaé,city,91,0,True,7355,3302304,1237.25357,0.0
2020-06-23,RJ,Macaé,city,1853,69,True,256672,3302403,721.93305,0.0372
2020-06-23,RJ,Macuco,city,9,0,True,5599,3302452,160.74299,0.0
2020-06-23,RJ,Magé,city,1496,128,True,245071,3302502,610.43534,0.0856
2020-06-23,RJ,Mangaratiba,city,289,22,True,44468,3302601,649.90555,0.0761
2020-06-23,RJ,Maricá,city,1092,49,True,161207,3302700,677.38994,0.0449
2020-06-23,RJ,Mendes,city,49,2,True,18614,3302809,263.24272,0.0408
2020-06-23,RJ,Mesquita,city,678,103,True,176103,3302858,385.00196,0.1519
2020-06-23,RJ,Miguel Pereira,city,72,3,True,25538,3302908,281.93281,0.0417
2020-06-23,RJ,Miracema,city,105,0,True,27174,3303005,386.39876,0.0
2020-06-23,RJ,Natividade,city,146,1,True,15317,3303104,953.18927,0.0068
2020-06-23,RJ,Nilópolis,city,629,69,True,162485,3303203,387.11266,0.1097
2020-06-23,RJ,Niterói,city,5540,179,True,513584,3303302,1078.69404,0.0323
2020-06-23,RJ,Nova Friburgo,city,374,32,True,190631,3303401,196.19055,0.0856
2020-06-23,RJ,Nova Iguaçu,city,3051,323,True,821128,3303500,371.56205,0.1059
2020-06-23,RJ,Paracambi,city,318,21,True,52257,3303609,608.53091,0.066
2020-06-23,RJ,Paraíba do Sul,city,257,11,True,44285,3303708,580.33194,0.0428
2020-06-23,RJ,Paraty,city,188,9,True,43165,3303807,435.53805,0.0479
2020-06-23,RJ,Paty do Alferes,city,41,4,True,27769,3303856,147.64666,0.0976
2020-06-23,RJ,Petrópolis,city,776,83,True,306191,3303906,253.43658,0.107
2020-06-23,RJ,Pinheiral,city,101,1,True,25156,3303955,401.49467,0.0099
2020-06-23,RJ,Piraí,city,171,6,True,29277,3304003,584.07624,0.0351
2020-06-23,RJ,Porciúncula,city,73,2,True,18847,3304102,387.32955,0.0274
2020-06-23,RJ,Porto Real,city,35,0,True,19683,3304110,177.81842,0.0
2020-06-23,RJ,Quatis,city,22,0,True,14302,3304128,153.82464,0.0
2020-06-23,RJ,Queimados,city,1546,28,True,150319,3304144,1028.47943,0.0181
2020-06-23,RJ,Quissamã,city,174,1,True,24700,3304151,704.45344,0.0057
2020-06-23,RJ,Resende,city,333,21,True,131341,3304201,253.5385,0.0631
2020-06-23,RJ,Rio Bonito,city,371,19,True,60201,3304300,616.26883,0.0512
2020-06-23,RJ,Rio Claro,city,116,0,True,18529,3304409,626.04566,0.0
2020-06-23,RJ,Rio das Flores,city,7,1,True,9284,3304508,75.39854,0.1429
2020-06-23,RJ,Rio das Ostras,city,669,27,True,150674,3304524,444.00494,0.0404
2020-06-23,RJ,Rio de Janeiro,city,52325,6000,True,6718903,3304557,778.77296,0.1147
2020-06-23,RJ,Santa Maria Madalena,city,16,0,True,10404,3304607,153.787,0.0
2020-06-23,RJ,Santo Antônio de Pádua,city,285,3,True,42479,3304706,670.91975,0.0105
2020-06-23,RJ,São Fidélis,city,142,0,True,38669,3304805,367.21922,0.0
2020-06-23,RJ,São Francisco de Itabapoana,city,143,10,True,42205,3304755,338.82241,0.0699
2020-06-23,RJ,São Gonçalo,city,4186,376,True,1084839,3304904,385.86371,0.0898
2020-06-23,RJ,São João da Barra,city,213,7,True,36102,3305000,589.99501,0.0329
2020-06-23,RJ,São João de Meriti,city,1527,180,True,472406,3305109,323.23891,0.1179
2020-06-23,RJ,São José de Ubá,city,78,0,True,7171,3305133,1087.71441,0.0
2020-06-23,RJ,São José do Vale do Rio Preto,city,158,1,True,21795,3305158,724.93691,0.0063
2020-06-23,RJ,São Pedro da Aldeia,city,339,8,True,104476,3305208,324.47643,0.0236
2020-06-23,RJ,São Sebastião do Alto,city,11,1,True,9357,3305307,117.55905,0.0909
2020-06-23,RJ,Sapucaia,city,147,13,True,18228,3305406,806.45161,0.0884
2020-06-23,RJ,Saquarema,city,188,19,True,89170,3305505,210.83324,0.1011
2020-06-23,RJ,Seropédica,city,421,23,True,82312,3305554,511.46856,0.0546
2020-06-23,RJ,Silva Jardim,city,101,4,True,21774,3305604,463.85598,0.0396
2020-06-23,RJ,Sumidouro,city,28,2,True,15623,3305703,179.22294,0.0714
2020-06-23,RJ,Tanguá,city,321,27,True,34309,3305752,935.61456,0.0841
2020-06-23,RJ,Teresópolis,city,844,43,True,182594,3305802,462.22767,0.0509
2020-06-23,RJ,Trajano de Moraes,city,33,0,True,10626,3305901,310.55901,0.0
2020-06-23,RJ,Três Rios,city,352,4,True,81804,3306008,430.29681,0.0114
2020-06-23,RJ,Valença,city,156,7,True,76523,3306107,203.86028,0.0449
2020-06-23,RJ,Varre-Sai,city,33,0,True,11000,3306156,300.0,0.0
2020-06-23,RJ,Vassouras,city,218,13,True,36896,3306206,590.84996,0.0596
2020-06-23,RJ,Volta Redonda,city,1447,56,True,273012,3306305,530.01333,0.0387
2020-06-23,RJ,,state,100869,9153,True,17264943,33,584.24172,0.0907
2020-06-23,RO,Alta Floresta D'Oeste,city,79,0,True,22945,1100015,344.30159,0.0
2020-06-23,RO,Alto Alegre dos Parecis,city,33,1,True,13241,1100379,249.22589,0.0303
2020-06-23,RO,Alto Paraíso,city,43,3,True,21428,1100403,200.67202,0.0698
2020-06-23,RO,Alvorada D'Oeste,city,12,1,True,14411,1100346,83.26972,0.0833
2020-06-23,RO,Ariquemes,city,1001,19,True,107863,1100023,928.02907,0.019
2020-06-23,RO,Buritis,city,84,2,True,39654,1100452,211.83235,0.0238
2020-06-23,RO,Cabixi,city,3,0,True,5312,1100031,56.4759,0.0
2020-06-23,RO,Cacaulândia,city,14,0,True,6230,1100601,224.7191,0.0
2020-06-23,RO,Cacoal,city,216,2,True,85359,1100049,253.04889,0.0093
2020-06-23,RO,Campo Novo de Rondônia,city,33,2,True,14139,1100700,233.39699,0.0606
2020-06-23,RO,Candeias do Jamari,city,406,8,True,26693,1100809,1520.99801,0.0197
2020-06-23,RO,Castanheiras,city,15,0,True,3052,1100908,491.481,0.0
2020-06-23,RO,Cerejeiras,city,24,2,True,16323,1100056,147.0318,0.0833
2020-06-23,RO,Chupinguaia,city,12,0,True,11182,1100924,107.31533,0.0
2020-06-23,RO,Colorado do Oeste,city,31,0,True,15882,1100064,195.18952,0.0
2020-06-23,RO,Corumbiara,city,4,0,True,7391,1100072,54.11988,0.0
2020-06-23,RO,Costa Marques,city,18,0,True,18331,1100080,98.19432,0.0
2020-06-23,RO,Cujubim,city,67,1,True,25215,1100940,265.71485,0.0149
2020-06-23,RO,Espigão D'Oeste,city,41,2,True,32374,1100098,126.64484,0.0488
2020-06-23,RO,Governador Jorge Teixeira,city,24,0,True,7767,1101005,308.99961,0.0
2020-06-23,RO,Guajará-Mirim,city,1042,42,True,46174,1100106,2256.68125,0.0403
2020-06-23,RO,Importados/Indefinidos,city,0,0,True,,,,0.0
2020-06-23,RO,Itapuã do Oeste,city,94,0,True,10458,1101104,898.83343,0.0
2020-06-23,RO,Jaru,city,356,5,True,51775,1100114,687.59054,0.014
2020-06-23,RO,Ji-Paraná,city,360,9,True,128969,1100122,279.13685,0.025
2020-06-23,RO,Machadinho D'Oeste,city,59,1,True,39991,1100130,147.53319,0.0169
2020-06-23,RO,Ministro Andreazza,city,2,0,True,9660,1101203,20.70393,0.0
2020-06-23,RO,Mirante da Serra,city,50,1,True,10947,1101302,456.74614,0.02
2020-06-23,RO,Monte Negro,city,49,1,True,15852,1101401,309.10926,0.0204
2020-06-23,RO,Nova Brasilândia D'Oeste,city,8,0,True,20474,1100148,39.07395,0.0
2020-06-23,RO,Nova Mamoré,city,160,5,True,30583,1100338,523.16647,0.0312
2020-06-23,RO,Nova União,city,36,0,True,6970,1101435,516.49928,0.0
2020-06-23,RO,Novo Horizonte do Oeste,city,16,1,True,8538,1100502,187.39752,0.0625
2020-06-23,RO,Ouro Preto do Oeste,city,160,3,True,36035,1100155,444.01277,0.0187
2020-06-23,RO,Parecis,city,1,0,True,6074,1101450,16.46362,0.0
2020-06-23,RO,Pimenta Bueno,city,131,3,True,36660,1100189,357.3377,0.0229
2020-06-23,RO,Pimenteiras do Oeste,city,23,0,True,2169,1101468,1060.3965,0.0
2020-06-23,RO,Porto Velho,city,10344,317,True,529544,1100205,1953.37876,0.0306
2020-06-23,RO,Presidente Médici,city,13,0,True,18986,1100254,68.47151,0.0
2020-06-23,RO,Primavera de Rondônia,city,5,0,True,2856,1101476,175.07003,0.0
2020-06-23,RO,Rio Crespo,city,11,0,True,3764,1100262,292.2423,0.0
2020-06-23,RO,Rolim de Moura,city,237,2,True,55058,1100288,430.45516,0.0084
2020-06-23,RO,Santa Luzia D'Oeste,city,11,0,True,6495,1100296,169.36105,0.0
2020-06-23,RO,São Felipe D'Oeste,city,9,0,True,5172,1101484,174.01392,0.0
2020-06-23,RO,São Francisco do Guaporé,city,35,1,True,20266,1101492,172.70305,0.0286
2020-06-23,RO,São Miguel do Guaporé,city,686,6,True,23005,1100320,2981.96044,0.0087
2020-06-23,RO,Seringueiras,city,25,0,True,11856,1101500,210.8637,0.0
2020-06-23,RO,Teixeirópolis,city,4,0,True,4308,1101559,92.85051,0.0
2020-06-23,RO,Theobroma,city,13,0,True,10444,1101609,124.47338,0.0
2020-06-23,RO,Urupá,city,24,0,True,11467,1101708,209.29624,0.0
2020-06-23,RO,Vale do Anari,city,31,0,True,11204,1101757,276.6869,0.0
2020-06-23,RO,Vale do Paraíso,city,15,0,True,6825,1101807,219.78022,0.0
2020-06-23,RO,Vilhena,city,329,4,True,99854,1100304,329.48104,0.0122
2020-06-23,RO,,state,16499,444,True,1777225,11,928.35741,0.0269
2020-06-23,RS,Água Santa,city,11,0,True,3748,4300059,293.48986,0.0
2020-06-23,RS,Agudo,city,2,0,True,16461,4300109,12.14993,0.0
2020-06-23,RS,Ajuricaba,city,2,0,True,7024,4300208,28.4738,0.0
2020-06-23,RS,Alecrim,city,2,0,True,5950,4300307,33.61345,0.0
2020-06-23,RS,Alegrete,city,33,5,True,73589,4300406,44.84366,0.1515
2020-06-23,RS,Alpestre,city,13,0,True,6258,4300505,207.7341,0.0
2020-06-23,RS,Alto Feliz,city,4,0,True,3028,4300570,132.1004,0.0
2020-06-23,RS,Alvorada,city,258,6,True,210305,4300604,122.67897,0.0233
2020-06-23,RS,Ametista do Sul,city,9,0,True,7409,4300646,121.47388,0.0
2020-06-23,RS,André da Rocha,city,0,0,True,1333,4300661,,0.0
2020-06-23,RS,Anta Gorda,city,8,0,True,5981,4300703,133.7569,0.0
2020-06-23,RS,Antônio Prado,city,10,0,True,13050,4300802,76.62835,0.0
2020-06-23,RS,Araricá,city,6,0,True,5698,4300877,105.30011,0.0
2020-06-23,RS,Aratiba,city,7,0,True,6235,4300901,112.26945,0.0
2020-06-23,RS,Arroio do Meio,city,139,0,True,20805,4301008,668.10863,0.0
2020-06-23,RS,Arroio do Sal,city,11,1,True,10065,4301057,109.28962,0.0909
2020-06-23,RS,Arroio dos Ratos,city,13,1,True,14151,4301107,91.8663,0.0769
2020-06-23,RS,Arroio Grande,city,6,0,True,18293,4301305,32.79943,0.0
2020-06-23,RS,Arvorezinha,city,6,0,True,10424,4301404,57.55948,0.0
2020-06-23,RS,Áurea,city,1,0,True,3554,4301552,28.13731,0.0
2020-06-23,RS,Bagé,city,98,0,True,121143,4301602,80.89613,0.0
2020-06-23,RS,Balneário Pinhal,city,9,0,True,14068,4301636,63.97498,0.0
2020-06-23,RS,Barão,city,6,0,True,6171,4301651,97.22897,0.0
2020-06-23,RS,Barão de Cotegipe,city,50,1,True,6623,4301701,754.94489,0.02
2020-06-23,RS,Barracão,city,3,0,True,5275,4301800,56.87204,0.0
2020-06-23,RS,Barra do Ribeiro,city,12,0,True,13491,4301909,88.94819,0.0
